0xc7377eb76035aeb17f8b4d1702f7a56f63181f15f819c427e70ef6ff1cedf370,0,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,11,0xc0bf74f9b095a1915c938c47f930ad280f048ff7,0xc6652489194d88bd0de883e775dc40b16416e58b,53855000000000000000,90000,20000000000,0x,1489776935,,,0
0xcf8d26b4277b2a55fb89a2c47dedb54eb2ad9541f711905a3379a58bf04721ed,68,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,12,0x439dee3f7679ff1030733f9340c096686b49390b,0xe94e942bd6dfd1da33d03f355f71412b97b72f69,100000000000000000000,121001,20000000000,0x,1489776935,,,0
0xd5c554b3429c5fcd89948cbe16c9ac3a2f8228b8ba1412996717355e7186b6d7,69,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,13,0x64d6d26c1228749e7103bd32008ed6dc38b1cfd3,0x53cc661257fa8af7c620a3d4d07f74d890ab4df8,20000000000000000,21001,20000000000,0x,1489776935,,,0
0xefeb2f9f10221065b70bbb66b5f8b67eef8c03eb871f0d84849f7256e8f1c231,0,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,14,0x719ed83375d8d111c9a4ecdb188830bce17c4b80,0x21ce05c7f2f8e978b9873e2f726112b6db012308,100000000000000000,90000,20000000000,0x,1489776935,,,0
0x1454624b3bae803a082f7cde4339e0cd7f1134e0f0096a685a8c2d00c389db20,1418352,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,15,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x695a5741a4d9e7a94b228b5f131201baa3d87ff9,1020458166379705300,90000,20000000000,0x,1489776935,,,0
0xfc441aa2534fdc30d24e5f6ddb4fec38ea7db821efa1e3f61e18b03fd6ff72a8,270520,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,16,0x1e9939daaad6924ad004c2560e90804164900341,0xb99a58aeea56e1921b107932e62b48ac8b5a7be8,1028442331067854000,39000,20000000000,0x,1489776935,,,0
0xaa5f26eeda48223b1e6592adc140674a28130536988f15522316a882784ea53e,1418353,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,17,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x6d5456b96f89097ba92b23c9a0e8dff6660e20eb,1028436828907719000,90000,20000000000,0x,1489776935,,,0
0x679f56865f74c53d9efbe09fb0f8fda91cbd98d621c52a536a8350586ed03e20,1418354,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,18,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x70f80afc17768da428611d1e06308e8ab78aa9eb,1004083559587864300,90000,20000000000,0x,1489776935,,,0
0x867e7a716d5ee4ddbb1513e601c80b8ac3849abd1c03fb05566fe1f33bd5ccce,1418355,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,19,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x72c7f420a020f86343e0a95bca0f2a322d043cdd,1005150455998011500,90000,20000000000,0x,1489776935,,,0
0xc6150218b6ae7597d815e2e3f657f0f1cda01160d3162e068db833cb4e3ae2a0,1418356,0xad9981d3970fe69dfcdd7ab9d654e33c492a9fc7a5ef2a8690927a26874765ac,3369792,20,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0x7745a3943d28d8689062bea69657bb372552cdfc,95165192103067170,90000,20000000000,0x,1489776935,,,0
